keyword,count
Levica,1
Franc Kangler,1
Sebastian Kurz,2
Slovenia,1
Austria,2
Nova Gorica,1
Celovška cesta,1
Boris Popovich,1
Karl Erjavec,1
Prime Minister of the Republic of Slovenia,1
Marcel Koller,1
Donald Trump,5
Swiss Federal Railways,1
Rudolph Giuliani,1
Serbia,2
FC Basel,1
Hilton hotels,1
Switzerland,1
Kosovo,1
Christian Democratic Union of Germany,3
EU exit from the United Kingdom,1
Berlin,1
Net brand discount,1
Hamburg,1
Center for Political Beauty,1
mafia,1
Friedrich Merz,2
Chemnitz,1
Annegret Kramp-Karrenbauer,1
Vietnam,1
Hue,1
Vietnam national football team,1
President of the United States,1
USA,2
George HW Bush,5
Russia,12
Ukraine,4
People&#39;s Committee,1
Andrej Babiš,1
Czech Budejovice,1
Lech Wałęsa,1
Liechtenstein,1
Morocco,2
Klára Dostálová,1
Czechia,1
Miloš Zeman,1
France,4
Poland,1
Island Bridge,1
Baiba Bendica,1
Riga Dinamo,1
The Saeima,1
Latvia,1
Road Safety Directorate,1
Riga,1
Riga City Council,1
United Nations,2
Krisjana Barona Street,1
Sweden Democrats,1
Yemen,1
Moderates,1
The Christian Democrats,1
Sweden,1
Jimmie Åkesson,1
Stockholm,1
Ostersund,1
"Force, Karlskrona municipality",1
The Social Democrats,1
Federal Office for the Protection of the Constitution and Counter-Terrorism,1
Vienna,1
European Union,1
Social Democratic Party of Austria,1
Frontex,1
SIM card,1
Orlando Pirates,1
George H. W. Bush,14
South African Broadcasting Corporation,1
Rwanda,1
Johann Rupert,2
Baroka F.C.,1
Eskom,1
Telkom Knockout,1
South Africa,1
To whom,3
Lebanon,3
Benjamin Netanyahu,3
Saad Hariri,1
Iran,12
Hizb allah,2
United State,2
Cyprus,1
The United Arab Emirates,2
Chabahar,1
Fortnite,5
Priyanka Chopra,6
Super Smash Bros. Ultimate,5
Brexit,9
Nick Jonas,6
Japan,14
Phineas Makhurane,1
United Kingdom,8
Hussain Muhammad Ershad,1
Khaleda Zia,1
Mirza Fakhrul Islam Alamgir,1
Pabna district,1
Padma river,1
Jatiya Party (Ershad),1
Bangladesh Nationalist Party,1
Comilla district,1
Bangladesh Election Commission,1
Dhaka,1
Pakistan,2
Imran Khan,1
"Kartarpur, Pakistan",1
Afghanistan,1
India,2
Shehbaz Sharif,1
Azam Khan Swati,1
Inter-Services Public Relations,1
Ho Ching,1
Forbes,1
Bukit Batok,1
Singapore,2
