keyword,count
Sabah,1
Tourism,1
Rohingya people,1
Singapore,2
Malaysia,2
Donald Trump,23
Robert Mueller,3
Myanmar,1
Accident,1
France,3
The Avengers,8
Angela Merkel,39
Untitled Avengers film,8
Housing and Development Board,1
Heather Nauert,5
Build to order,1
Avengers: Infinity War,10
Invercargill,1
Yemen,2
New Zealand,3
Mental health,1
Auckland,1
Saudi Arabia,1
Michael Flynn,1
Mental disorder,1
Balangiga bells,1
Bong Revilla,1
Rodrigo Duterte,1
Antonio Trillanes,1
Philippines,1
Miss Supranational 2018,1
Judicial and Bar Council,1
Magnolia Hotshots,1
Land Transportation Franchising and Regulatory Board,1
Philippine Basketball Association,1
Australia national cricket team,2
Rex W. Tillerson,3
Michael Cohen,6
Stabbing,1
India national cricket team,1
Adelaide,1
Charlottesville,3
Sydney,1
Manchester United F.C.,4
Turkey,2
Philomena Mbete Mwilu,2
Sahel,1
José Mourinho,3
United States Senate,1
Wage,1
Kenya,2
Edmonton,1
Canada,1
Compulsory sterilization,1
William P. Barr,2
United Nations,2
Mississauga,1
Foreign Exchange Market,1
Government,1
China–Pakistan Economic Corridor,1
Iran,1
Pakistan,1
South Asian Association for Regional Cooperation,1
Raza Rabbani,1
Pakistan Muslim League,1
Afghanistan,1
Shehbaz Sharif,1
Muhammadu Buhari,1
Nigeria,1
Liverpool F.C.,1
Chelsea F.C.,3
United States Ambassador to the United Nations,1
Edgar Lungu,2
Far side of the Moon,6
Mars,7
Moon,7
Zambia,2
China,6
James Comey,1
Attack on Pearl Harbor,1
John F. Kelly,1
North Carolina,1
Winter storm,1
George H. W. Bush,1
Director of the Federal Bureau of Investigation,1
LATAM Airlines,1
Belisario Betancur,4
Avengers: the war of infinity - 2nd part,4
Colombia,2
Greenland,1
Strike,1
Center of Public Studies,1
Christian Democratic Union,6
Miss World Bangladesh,1
Bangladesh Chhatra League,1
Narsingdi district,1
Bangladesh Awami League,1
Bangladesh Nationalist Party,1
Ganobhaban,1
Sheikh Hasina,1
Mirza Fakhrul Islam Alamgir,1
A,1
Bangladesh Election Commission,1
Yoshiji Tonoiwa,1
Bookshop,1
USA,2
Immigration Control and Refugee Recognition Act,1
People&#39;s Republic of China,1
Request,1
South Korea,1
Korea High Speed ​​Railway,1
Tokyo Medical University,1
Yoo Seung-min,1
College Scholastic Ability Test,1
Right Future,1
Kim Jong-un,1
Korea High Speed ​​Rail,1
Right party,1
President of the Republic of Korea,1
A member of parliament in the Republic of Korea,1
Korean Army Security Command,1
The,1
"Meghan, Duchess of Sussex",2
Aston Villa F.C.,1
Brexit,1
Syria,2
UK Independence Party,1
Tommy Robinson,1
Nationalist Movement Party,1
Rex Tillerson,6
View Mansur&#39;s Full Profile,1
Sivas,1
Feto / PCM,1
View Sadir&#39;s Full Profile,1
United States Department of Foreign Affairs,1
Recep Tayyip Erdogan,1
Russia,5
Alexey Anatolyevich Navalny,1
Ukraine,3
Lithuania,2
Roskomnadzor,1
Petr Poroshenko Alekseevich,1
Christian Democratic Union of Germany,4
Ministry of Defense of the Russian Federation,1
Athletic Club Newell&#39;s Old Boys,1
Ciccone Case,1
Club Atlético Boca Juniors,1
Ricardo Echegaray,1
Gerardo Morales,1
Brazil,6
San Martín de Tucumán Athletic Club,1
Guillermo Snopek,1
River Plate Athletic Club,1
Elisa Carrió,1
First Primissimo prize,1
Ferenc Hirt,1
Central European University,1
Budapest,2
Mercedes-Benz,1
parliament,1
Fidesz - Hungarian Civic Alliance,1
Annegret Kramp-Karrenbauer,8
Gottfried Waldhausl,1
Far side of the moon,1
moon,1
Vienna,1
Heather Lauert,2
Rwanda,2
NASA,2
Walid Jumblatt,1
Akkar district,1
Lebanon,1
Hizb allah,1
Israel,2
Saad Hariri,1
Emad Othman,1
United State,4
Syria&#39;s democratic forces,1
Bayi Air Show Team,1
AIDS,1
National Small and Medium Enterprise Share Transfer System,1
Democratic People&#39;s Republic of Korea,1
People&#39;s Republic,1
嫦娥4,1
Li Yonghao,1
Reform and Opening,1
Chinese People&#39;s Liberation Army Air Force,1
Juventus football club,1
Vietnam national football team,1
Internazionale Football Club Milan,1
Nguyen Minh Tu,1
Miss Super National,1
German Christian Democratic Union,2
Vietnam,1
Thanh Cang,1
German Chancellor,1
Death of Nicky Verstappen,1
Nuenen,1
Christlich Demokratische Union Deutschlands,1
Oostvaardersplassen,1
Project X,1
The Netherlands,1
&#39;Ndrangheta,1
Qasr al-Hosn,1
The United Arab Emirates,2
Maitha Salem Al Shamsi,1
George Bush the Father,1
Kairouan,1
To whom,1
Abu Dhabi,1
Egypt,1
Aleppo,1
Hodeidah,1
Mehab Mamesh,1
Luiz Fernando Pezão,1
Luiz Inácio Lula da Silva,1
More Doctors,1
Sérgio Moro,1
Roraima,1
Federal Highway Police,1
Michel Temer,2
Joice Hasselmann,1
Lisbon,2
Flávio Bolsonaro,1
Slovenia,1
Levica,1
Karl Erjavec,1
Jakov Fak,1
Aleš Bržan,1
Boris Popovich,1
Pokljuka,1
Prabowo Subianto,1
Lindswell Kwok,1
Surabaya,1
Candidates for civil servants,1
"Tanah Abang, Central Jakarta",1
Bogor,1
Corpse,1
Jakarta,1
Tornado,1
Anies Baswedan,1
Shmuel Plato-Sharon,1
Sarah Netanyahu,1
Naftali Bennett,1
Channel Ten,1
Yaron London,1
Hamas,2
Benjamin Netanyahu,1
London and Kirschenbaum,1
G5 Sahel,2
African Cup of Nations Football 2019,1
Cable News Network,1
Morocco,2
Western Sahara,1
Human migration,3
Terrorist cell,1
Rumen Radev,1
Vasil Levski,1
Nikolay Banev,1
Varna,1
Party of European Socialists,1
Sergey Stanishev,1
Alexis Tsipras,2
Lower Kamares,1
Nitin Gadkari,1
Nitish Kumar,1
Central Teacher Eligibility Test,1
Rahul Gandhi,1
Bharatiya Janata Party,1
Indian Cricket Team,1
Vasundhara Raje Scindia,1
Robert Vadra,1
Sharad Yadav,1
Pilsen,1
Andrej Babiš,1
Miloš Zeman,1
Security Information Service,1
Christian-Democratic Union,3
FC Fastav Zlín,1
Jaroslav Kuber,1
Arlanda,1
Sweden Democrats,1
Moderates,1
The Christian Democrats,1
Germany,1
The Social Democrats,1
Jimmie Åkesson,1
Federal Council,1
EU exit from the United Kingdom,1
Aquarius,2
Switzerland,1
Telecommunications Company of Bogotá,1
Nicolás Maduro,3
Cauca,1
Venezuela,3
Cecilia Brækhus,1
Orderud case,1
Oslo,1
VIPPS,1
Abid Raja,1
Trine Skei Grande,1
Norway,1
Left,1
Stine Bredal Oftedal,1
Nordahl Lelandais,2
Festival of Lights,1
Daval case,2
Lyon,1
Paris,1
Subway station,1
Mantes la Jolie,2
Removal of Maëlys from Araujo,1
Janusz Palikot,1
Andrzej Duda,1
Great Orchestra of Christmas Charity,1
Modern,1
Polish Financial Supervision Authority,1
George HW Bush,1
Poland,1
Law and Justice,1
Lingen (Ems),1
birth control pills,1
Department of State of the United States,1
Romania,1
Klaus Iohannis,1
FCSB,1
Liviu Dragnea,1
Gabriela Firea,1
Chamber of Deputies of Romania,1
Viorica Dăncilă,1
ACS Sepsi OSK Sfântu Gheorghe,1
Rally of the houphouetists for democracy and peace,1
Sidy Lamine Niasse,1
Senegal,1
Estonia,1
Ivory Coast,1
Alioune Sarr,1
Democratic Republic of Congo,1
