keyword,count
Ray Moylette,1
Angela Merkel,34
The Avengers,8
Leo Varadkar,1
Manchester United F.C.,3
Untitled Avengers film,8
Ulster Rugby,1
Donald Trump,24
Heather Nauert,4
José Mourinho,3
Rodrigo Duterte,1
Balangiga bells,1
Bong Revilla,1
Antonio Trillanes,1
Philippines,1
Judicial and Bar Council,1
Magnolia Hotshots,1
Philippine Basketball Association,1
Budget,1
Alaska Aces,1
University of Ilorin,1
Raila Odinga,1
Edgar Lungu,3
Arsenal F.C.,2
Philomena Mbete Mwilu,2
Uhuru Kenyatta,1
Zambia,3
Kenya,2
Student,1
Sabah,1
Tourism,1
Rohingya people,1
Singapore,2
Malaysia,2
Perbadanan Tabung Pendidikan Tinggi Nasional,1
Wan Azizah Wan Ismail,1
Myanmar,1
Accident,2
Far side of the Moon,6
Mars,7
Zimbabwe,1
Moon,8
Petroleum,7
China,7
Avengers: Infinity War,5
Atiku Abubakar,1
Muhammadu Buhari,1
Ekiti State,1
Nigeria,2
United States Ambassador to the United Nations,1
Chelsea F.C.,1
Australia national cricket team,2
Rex W. Tillerson,4
Karl Stefanovic,1
Stabbing,1
India national cricket team,2
Adelaide,1
Robert Mueller,6
Thrombus,1
Charlottesville,2
Rex Tillerson,7
Michael Cohen,4
Annegret Kramp-Karrenbauer,9
Department of State of the United States,3
Christian Democratic Union of Germany,3
John F. Kelly,2
France,2
Emmanuel Macron,2
Vienna,1
New Zealand national rugby union team,1
Akira Ioane,1
Invercargill,1
Wayne Shelford,1
Waiwera Hot Pools,1
Pakistan national cricket team,1
Auckland,1
New Zealand,1
Vinh,1
Vietnam national football team,1
Nguyen Minh Tu,1
Miss Super National,1
Vietnam,1
Thanh Cang,1
Southeast Asian Football Championship 2018,1
Malaysia national football team,1
Hanoi,1
Nghe An,1
Yoshiji Tonoiwa,1
Japan,2
Immigration Control and Refugee Recognition Act,1
Fukuoka University,1
USA,2
Sendai city,1
Australia,2
Korea High Speed ​​Railway,1
South Korea,1
Slovenia,1
