keyword,count
Edgar Lungu,1
Ghana,1
Rwanda,3
Health care,1
Shatta Wale,1
Zambia,1
Malaysia,3
Vladimir Putin,2
Stonebwoy,1
Mahathir Bin Mohamad,3
Samsung Galaxy,2
Human Rights Commission of Malaysia,1
Samsung Group,2
Philippines,2
Singapore,2
Abu Kassim bin Mohamed,1
Malaysia national football team,2
France,5
Super Smash Bros. Ultimate,5
The Avengers,12
Angela Merkel,40
Mars,6
Untitled Avengers film,12
Hamas,7
Moon,6
Brain-eating amoeba,6
Manchester United F.C.,4
Donald Trump,19
Brexit,2
Heather Nauert,6
I'm a Celebrity...Get Me Out of Here! (UK TV series),1
Love Island,1
Danny Dyer,1
Yemen,2
Kech District,1
Iran,1
Sahel,1
Pakistan,2
Shahpurkandi dam project,1
United States Ambassador to the United Nations,2
Joaquín Guzmán,1
John F. Kelly,3
Avengers: Infinity War,14
Ellenbrook,1
Launceston,1
Ben Stokes,2
Vijay Shankar,1
China,3
Alex Hales,2
Kevin Hart,4
England cricket team,2
Auckland,1
India,1
Academy Awards,1
Bong Revilla,1
Rodrigo Duterte,1
BTS,1
Antonio Trillanes,1
Ayala Corporation,1
Judicial and Bar Council,1
Philippine Basketball Association,1
Magnolia Hotshots,1
Davao,1
All Progressives Congress,1
Muhammadu Buhari,1
Davido,1
Atiku Abubakar,1
Nigeria,1
Ekiti State,1
National Youth Service Corps,1
Lagos,1
Adams Oshiomhole,1
Boko Haram,1
Al Ahram Sport Club,1
Damietta,1
Africa,1
Alahli football club,1
Mahmoud Benhaleb,1
Mahmoud Wahid,1
Al Wasl Club,1
Al Ain Club,1
United State,4
Kekava county,1
Latvian basketball team,1
Latvia,1
Riga,1
The Saeima,1
German Christian Democrats Union,1
Sweden,1
Raimonds Vējonis,1
KPV LV,1
Istanbul,1
Nationalist Movement Party,1
View Sadir&#39;s Full Profile,1
Christian Democratic Union,7
Ankara,1
Brazil,3
Grammy Awards,1
Rex W. Tillerson,1
Tucker Carlson,1
William P. Barr,2
Shmuel Plato-Sharon,1
Sarah Netanyahu,1
Haifa,1
Israel,1
Qiryat Gat,1
Germany,7
The Knesset,1
Ted Baker,1
Ray Kelvin,1
Ontario Highway 401,1
Mississauga,1
FC Viktoria Plzen,1
Czechia,1
Prague,1
Pardubice,1
FC Fastav Zlín,1
Ice Hockey Extraliga,1
Christian-Democratic Union,3
Příbram,1
Bangladesh Chhatra League,1
Shah Ams Kibria,1
Bangladesh Nationalist Party,1
Bangladesh Awami League,1
Ganobhaban,1
Habiganj-1,1
Chandpur-2,1
Sheikh Hasina,1
A,1
Mirza Fakhrul Islam Alamgir,1
Arlanda,1
Stefan Löfven,1
Paris,3
Swedish Television,1
Mikael Persbrandt,1
Annegret Kramp-Karrenbauer,7
Kungsportsavenyen,1
CDU,1
Walid Jumblatt,1
Saad Hariri,1
Arabsalim,1
Hizb allah,1
Lebanon,1
Beirut,1
Angola,1
Kamal Jumblatt,1
Damnieh district,1
Gottfried Waldhausl,1
Christian Democratic Union of Germany,5
Rosenberger restaurant,1
Paul Kagame,1
Heather Lauert,3
Vienna,1
Tu Xingzhe,1
Ke Wenzhe,1
Zhang Guofan,1
Korean Yu,1
Zheng Chuanyi,1
Lai Qingde,1
Lin Jialong,1
The selection of the president of the National Taiwan University in 2018,1
Lu Xiuyan,1
Xingyu Airlines,1
Vasil Levski,1
Nikolai Barekov,1
Nikolay Banev,1
Varna,1
Bulgarian Socialist Party,1
Alexis Tsipras,2
Bulgaria,1
Boyko Borisov,1
Danang,1
Vietnam national football team,1
Hai Phong,1
Vietnam,1
USA,3
Ho Chi Minh City,1
Daniel Kritenbrink,1
Southeast Asian Football Championship 2018,1
Andrej Kiska,1
National Criminal Agency Presidium of the Police Corps,1
Slovakia,1
Bratislava,1
The Christian-Democratic Union of Germany,1
Miroslav Lajčák,1
Pavol Russia,1
malacky,1
Syria,1
Russia,4
Turkey,2
"Morocco, West, sunset",1
United nations,1
Sergey Lavrov,1
Johannes Thingnes Bø,1
Oslo,1
VIPPS,1
Abid Raja,1
Stavanger,1
Trine Skei Grande,1
Tor Mikkel Wara,1
apprehension,1
Norway,1
Zhang Shouyi,2
Democratic People&#39;s Republic of Korea,2
Consumer council,1
Lin Zhuo Ting,1
Hong Kong Section of Guangzhou-Shenzhen-Hong Kong Express Rail Link,1
Let love and peace occupy Central,1
Yin Zhaojian,1
German Christian Democratic Union,1
Xi Jinping,1
Mike Sonko,1
Gor Mahia F.C.,1
Kenya Pipeline Company,1
Uhuru Kenyatta,1
Philomena Mbete Mwilu,2
José Mourinho,2
Kenya,1
Yoshiji Tonoiwa,1
Bookshop,1
Nissan Motor,1
Huawei,1
Glory seminar,1
Lech Walesa,1
Andrzej Duda,1
Great Orchestra of Christmas Charity,1
Janusz Palikot,1
Polish Financial Supervision Authority,1
Lomza,1
Poland,1
Jerzy Owsiak,1
Emmanuel Macron,1
Daval case,2
Challenge,1
Mantes la Jolie,1
Namur,1
Cork,1
Alexey Anatolyevich Navalny,1
Vladimir Vladimirovich Putin,1
Roskomnadzor,1
Ukraine,2
Lithuania,3
Organization of countries - exporters of oil,1
Petr Poroshenko Alekseevich,1
Nitin Gadkari,1
Rahul Gandhi,1
Nitish Kumar,1
Vasundhara Raje Scindia,1
Robert Vadra,1
Isha Ambani,1
Narendra Modi,1
Sharad Yadav,1
Mukesh Ambani,1
Bharatiya Janata Party,1
Matteo Dall&#39;Osso,1
Teatro alla Scala,1
Silvio Berlusconi,1
Giovanni Tria,1
Democratic party,1
Marco Bucci,1
Censis,1
5 Star Movement,1
House of Representatives,1
Matteo Renzi,1
Joaquín Guzmán Loera,2
Álvaro Uribe,1
Gustavo Petro,1
Medellin,1
Wild Dangond,1
Twitter,1
Avengers: the war of infinity - 2nd part,5
Colombia,1
Thailand,1
National Peace Corps,1
Medical diagnosis,1
Seri Pitsuya,1
Prayer,1
Lampang,1
Birth,1
Sriracha,1
Democrat Party,1
Chaiyaphum Province,1
Luis Almagro,1
"Ministry of Popular Power for Interior Relations, Justice and Peace",1
Superintendency of the Institutions of the Banking Sector of Venezuela,1
Nicolás Maduro,1
Hugo Chavez,1
Venezuelan Foundation for Seismological Research,1
Venezuela,1
Michelle Bachelet,1
Geert Wilders,1
Mark Rutte,1
Animal Kingdom,1
Top 2000,1
Werkhoven,1
Christlich Demokratische Union Deutschlands,1
Project X,1
Katwijk,1
District of Puente Piedra,1
Daniel Salaverry,1
LATAM Airlines,2
Metropolitan,1
Foot Ball Club Melgar,1
Club Alianza Lima,1
Martín Vizcarra,1
Strike,3
Aquarius,2
G5 Sahel,1
Morocco,1
SOS Mediterranean,1
Cable News Network,1
Western Sahara,1
New York,1
Terrorism,1
Prabowo Subianto,1
Bahar bin Smith,1
Surabaya,1
Bogor,1
Paniai Regency,1
Tornado,1
Association of Indonesian Muslim Scholars,1
Guangzhou,1
Makassar,1
Joko Widodo,1
River Plate Athletic Club,1
Club Atlético Rosario Central,1
Veronica Magario,1
Argentina Soccer Cup,1
Mauro Viale,1
Gymnastics and Fencing Club La Plata,1
Zoo by the sea,1
Federal Court,1
Avengers: Infinity War - Part II,1
George HW Bush,1
Leipzig,1
Borut Pahor,1
Slovenia,1
United States,1
Aleš Bržan,1
Boris Popovich,1
Lockheed Martin F-16 Fighting Falcon,1
President of the Republic of Slovenia,1
Ljubljana,1
Psychology Maziwisa,1
Zimbabwe,1
Panos Kammenos,1
Kostas Gavroglou,1
Council of State,1
Aristotle University of Thessaloniki,1
New Democracy,1
Hellas,1
Elena Udrea,1
Klaus Iohannis,1
Romania,1
National Agency for Fiscal Administration,1
Daniel Constantin,1
US,1
Eugen Teodorovici,1
Viorica Dăncilă,1
Orbán Ráhel,1
Hungary,1
M0 highway,1
George Clooney,1
Amal Clooney,1
Budapest,2
István Tiborcz,1
College Scholastic Ability Test,1
Woo Sung Woo,1
Jong-seok Lim,1
Son Hak-gyu,1
Kim Kyung Su,1
"In addition,",1
President of the Republic of Korea,1
High Young,1
"Park, Byeong",1
Korean Army Security Command,1
Kaunas,1
Agroconcern group,1
Lithuanian Peasant and Green Union,1
Ministry of Foreign Affairs of the Republic of Lithuania,1
Panevėžys District Municipality,1
Moscow,1
Vilnius,1
Ramūnas Karbauskis,1
Senegal,1
Katowice Conference of 2018 on Climate Change,1
Félix Houphouët-Boigny,1
Alioune Sarr,1
Democratic Republic of Congo,1
United Nations Organization,1
Ivory Coast,1
Senegalese sugar company,1
deforestation,1
Henri Konan Bédié,1
Sport Lisboa and Benfica,1
Rui Vitoria,1
Cristiano Ronaldo,1
Braga,1
Peniche,1
Ceará,1
Andrés Manuel López Obrador,1
Chemical castration,1
Alfonso Durazo Montaño,1
Mexico City,1
Crime,1
Brunette,1
"National Institute of Transparency, Access to Information and Protection of Personal Data",1
Mexican Senate,1
Front,1
Luiz Fernando Pezão,1
Luiz Inácio Lula da Silva,1
Onyx Lorenzoni,1
More Doctors,1
Sérgio Moro,1
Flávio Bolsonaro,1
Federal Highway Police,1
Joice Hasselmann,1
Social Liberal Party,1
Jair Bolsonaro,1
Republic of Kosovo,1
Svetlana Ceca Raznatovic,1
Serbia,1
Kragujevac,1
Kosovo Liberation Army,1
Aleksis Cipras,1
Nordahl Lelandais,1
French Riviera,1
Mulhouse,1
Removal of Maëlys from Araujo,1
Finistère,1
Work force,1
Jasmin Staiblin,1
Alpiq Holding,1
Federal Council,1
Switzerland,1
Federal court,1
Lukashenko Alexander Grigorievich,1
Volodymyr Volodymyrovych Putin,1
Mukachevo,1
Denisova Lyudmila Leontievna,1
