keyword,count
Abu Sayyaf,1
Bong Revilla,1
George H. W. Bush,8
"San Juan, Metro Manila",1
Maria Ressa,1
Poland,3
International Criminal Court,1
Philippines,1
Abdul Rasul Sayyaf,1
Philippine Drug War,1
Azam Khan Swati,1
Afghanistan,1
China–Pakistan Economic Corridor,1
Pakistan,1
Inter-Services Public Relations,1
Khyber Pakhtunkhwa,1
Samar Mubarakmand,1
Mushtaq Ahmed Ghani,1
Finance,1
International Monetary Fund,1
Lynas,1
Perbadanan Tabung Pendidikan Tinggi Nasional,2
Association of Southeast Asian Nations,1
China,2
Salahuddin Ayub,1
Malaysia,2
Singapore,2
Remand,1
Yemen,1
Australia national cricket team,2
Dreamworld,1
Gold Coast,1
India national cricket team,1
Thunder River Rapids Ride,1
Little River,1
Queensland,1
Law,1
Victoria,1
Encryption,1
Donald Trump,10
Toronto Maple Leafs,1
Heather Nauert,5
Edmonton,1
United States Ambassador to the United Nations,3
Michael Flynn,1
Robert Mueller,1
Alberta,1
Special Counsel investigation,1
Dragon Age: Inquisition,6
Crash Team Racing,8
Obsidian Entertainment,6
Zimbabwe,2
Brexit,7
Crash Bandicoot,8
Dragon Age,6
Ukraine,12
Hamas,12
India,2
Hussain Muhammad Ershad,1
Bangladesh Chhatra League,1
Khaleda Zia,1
Sheikh Hasina,1
Rangpur-6,1
Chuadanga district,1
Jatiya Party (Ershad),1
Rangpur district,1
Mirza Fakhrul Islam Alamgir,1
Comilla district,1
Club Atlético Rosario Central,1
Disappearance of Santiago Maldonado,1
Argentina Soccer Cup,1
Gymnastics and Fencing Club La Plata,1
Patricia Bullrich,1
Elisa Carrió,1
Argentina,1
rosary beads,1
Income tax,1
Mauricio Macri,1
Navjot Singh Sidhu,1
Savitri Bai Phule,1
Indian Cricket Team,1
Central investigation bureau,1
Bharatiya Janata Party,1
Alok Kumar Verma,1
Sharad Yadav,1
Ayodhya,1
Philomena Mbete Mwilu,1
Uhuru Kenyatta,1
South Sudan,1
Burundi,1
Somalia,2
Commercial Bank of Africa,1
Manchester United F.C.,2
Arsenal F.C.,2
Mike Sonko,1
Kenya,1
North Korea,1
Caesarean section,1
Malaysian Islamic Party,1
Noble Group,1
United Malays National Organisation,1
Huawei,6
University of Otago,1
Tokelau,1
New Zealand,1
Dolphin,1
School,2
Air New Zealand,1
Brown marmorated stink bug,1
Graeme Hart,1
CTV Building,1
Engineering New Zealand,1
David Oyedepo,2
Nasarawa State,1
Democracy Day,1
River Niger Bridge,1
Akwa Ibom State,1
Nigeria,1
Muhammadu Buhari,1
Boko Haram,1
Edo State,1
Godwin Obaseki,1
Kevin Hart,1
College,1
Double jeopardy,1
North Carolina,1
Jamal Khashoggi,3
Student,2
Feyenoord,1
Lingen (Ems),2
VVV Venlo,1
Oostvaardersplassen,1
Rotterdam,1
Project X,1
Bénédicte Ficq,1
&#39;Ndrangheta,1
Turkey,1
United State,3
Egypt,1
Russia,6
the coast,3
In particular,1
The United Arab Emirates,3
S-400 Triumph,1
France,7
Chun Doo Hwan,1
"Kim, Myung - Soo",1
Supreme Court of the Republic of Korea,1
Seoul,1
Korea National Assembly,1
Son Hak-gyu,1
President of the Republic of Korea,1
Deoksugung Palace,1
Kim Jong-un,1
The,1
Liverpool F.C.,3
I'm a Celebrity...Get Me Out of Here! (UK TV series),1
Tennessee,1
No Man's Sky,5
Hello Games,5
Zhang Shouyi,1
Hangzhou,1
Yangcheng Lake hairy crabs,1
Xi Jinping,2
Hanghuang Passenger Dedicated Line,1
Meng Zhouzhou,2
People&#39;s Republic,1
Yangcheng Lake,1
Chongqing,1
National People&#39;s Representative Meeting,1
Long Bien Market,1
Vietnam national football team,1
USA,4
President of the United States,1
George HW Bush,4
Hanoi,1
Yoshiji Tonoiwa,1
Bookshop,1
Nissan Motor,1
Immigration Control and Refugee Recognition Act,1
Softbank Group,1
Water supply law,1
Juntendo University,1
Fianna Fáil,1
Sadiq Khan,1
Dara Calleary,1
Health Service Executive,1
Weather warning,1
